교재,레벨,구간,Chapter,영어,뜻
수능공습,수능공습A,수능공습A,5,accuse ,"고발하다, 혐의를 제기하다"
수능공습,수능공습A,수능공습A,5,content,만족하는
수능공습,수능공습A,수능공습A,5,speculation ,"추측, 어림짐작"
수능공습,수능공습A,수능공습A,5,currency,"통화, 통용"
수능공습,수능공습A,수능공습A,5,daring ,용기
수능공습,수능공습A,수능공습A,5,pest ,"성가 신사람, 해충"
수능공습,수능공습A,수능공습A,5,accusatory,"고발하는, 혐의를 제기하는"
수능공습,수능공습A,수능공습A,5,channel,통로
수능공습,수능공습A,수능공습A,5,jeopardy ,위험
수능공습,수능공습A,수능공습A,5,dare,감히~하다
수능공습,수능공습A,수능공습A,5,excel,"뛰어나다, 탁월하다"
수능공습,수능공습A,수능공습A,5,inflation ,통화팽창
수능공습,수능공습A,수능공습A,5,contented ,만족한
수능공습,수능공습A,수능공습A,5,efficiency,효율
수능공습,수능공습A,수능공습A,5,varied,다양한
수능공습,수능공습A,수능공습A,5,consent,동의
수능공습,수능공습A,수능공습A,5,regulation ,규제
수능공습,수능공습A,수능공습A,5,applaud,"박수를 치다, 갈채를 보내다"
수능공습,수능공습A,수능공습A,5,mindfulness ,마음 챙김
수능공습,수능공습A,수능공습A,5,ingest,섭취하다
수능공습,수능공습A,수능공습A,5,sophisticate ,정교하게 하다
수능공습,수능공습A,수능공습A,5,amuse ,즐겁게 하다
수능공습,수능공습A,수능공습A,5,various ,다양한
수능공습,수능공습A,수능공습A,5,jeopardize,위태롭게 하다
수능공습,수능공습A,수능공습A,5,grasp ,"이해, 파악"
수능공습,수능공습A,수능공습A,5,invade ,"침해하다, 침범하다"
수능공습,수능공습A,수능공습A,5,property,"(사물의)속성, 특성"
수능공습,수능공습A,수능공습A,5,egotistical ,"자기중심의, 독선적인"
수능공습,수능공습A,수능공습A,5,incurrence ,(손해 등을)입음
수능공습,수능공습A,수능공습A,5,incur,"비용을 발생시키다, 비용을 물게 하다"
수능공습,수능공습A,수능공습A,5,excess ,"지나침, 과도"
수능공습,수능공습A,수능공습A,5,injection ,자금 투입
수능공습,수능공습A,수능공습A,5,efficient ,효율적인
수능공습,수능공습A,수능공습A,5,transparency ,명백함
수능공습,수능공습A,수능공습A,5,destined ,~로 향하는
수능공습,수능공습A,수능공습A,5,disclosure,폭로
수능공습,수능공습A,수능공습A,5,excel ,탁월하다
수능공습,수능공습A,수능공습A,5,buffer,완충지대
수능공습,수능공습A,수능공습A,5,withdrawn ,내성적인
수능공습,수능공습A,수능공습A,5,ego,"자부심, 자존심"
수능공습,수능공습A,수능공습A,5,progress,발전
수능공습,수능공습A,수능공습A,6,outweigh,"~보다 더 크다, 대단하다"
수능공습,수능공습A,수능공습A,6,rewarding,보람 있는
수능공습,수능공습A,수능공습A,6,instinctual ,본능에 따른
수능공습,수능공습A,수능공습A,6,equate ,동일시하다
수능공습,수능공습A,수능공습A,6,equational ,"균등한, 방정식의"
수능공습,수능공습A,수능공습A,6,strategic ,전략적인
수능공습,수능공습A,수능공습A,6,instinctive ,본능적인
수능공습,수능공습A,수능공습A,6,compensate ,보상하다
수능공습,수능공습A,수능공습A,6,animosity,"반감, 적대감"
수능공습,수능공습A,수능공습A,6,optimize ,최대한 활용 하다
수능공습,수능공습A,수능공습A,6,equation ,"(수학의)방정식, 등식"
수능공습,수능공습A,수능공습A,6,abrupt ,"돌연한, 갑작스런"
수능공습,수능공습A,수능공습A,6,appealing ,매력적인
수능공습,수능공습A,수능공습A,6,sequential ,순차적인
수능공습,수능공습A,수능공습A,6,takeoff,이륙
수능공습,수능공습A,수능공습A,6,contestant,(대회의)참가자
수능공습,수능공습A,수능공습A,6,means,수단
수능공습,수능공습A,수능공습A,6,variable ,변화를 줄 수 있는
수능공습,수능공습A,수능공습A,6,disorderly ,무질서한
수능공습,수능공습A,수능공습A,6,variation ,변형
수능공습,수능공습A,수능공습A,6,impatiently ,성급하게
수능공습,수능공습A,수능공습A,6,pound,"치다, 두드리다"
수능공습,수능공습A,수능공습A,6,substance,물질
수능공습,수능공습A,수능공습A,6,strategy,"계획, 전략"
수능공습,수능공습A,수능공습A,6,definition ,정의
수능공습,수능공습A,수능공습A,6,impatient,참을성이 없는
수능공습,수능공습A,수능공습A,6,biotechnological ,생명 공학의
수능공습,수능공습A,수능공습A,6,concept,개념
수능공습,수능공습A,수능공습A,6,impatience ,성급함
수능공습,수능공습A,수능공습A,6,install,장착하다
수능공습,수능공습A,수능공습A,6,altogether,완전히
수능공습,수능공습A,수능공습A,6,athletic,육상의
수능공습,수능공습A,수능공습A,6,tendency,경향
수능공습,수능공습A,수능공습A,6,brand,(부당하게)낙인을 찍다
수능공습,수능공습A,수능공습A,6,appeal,"관심을 끌다, 항소하다"
수능공습,수능공습A,수능공습A,6,repetitive ,반복적인
수능공습,수능공습A,수능공습A,6,depression ,"우울증, 우울, 불경기, 불황"
수능공습,수능공습A,수능공습A,6,when it comes to ,~에 관하여
수능공습,수능공습A,수능공습A,6,diversity,다양성
수능공습,수능공습A,수능공습A,6,outbreak,"발생, 발발"
수능공습,수능공습A,수능공습A,6,assistant ,보조
수능공습,수능공습A,수능공습A,6,reward ,보상
수능공습,수능공습A,수능공습A,6,optimization ,최대한의 활용
수능공습,수능공습A,수능공습A,6,admiration ,"감탄, 존경"
수능공습,수능공습A,수능공습A,6,influence ,영향
수능공습,수능공습A,수능공습A,6,appeal ,매력
수능공습,수능공습A,수능공습A,6,depress ,우울하게 만들다
수능공습,수능공습A,수능공습A,6,state,상태
수능공습,수능공습A,수능공습A,6,malfunctioning ,오작동하는
수능공습,수능공습A,수능공습A,6,prominence,"명성, 유명함"
수능공습,수능공습A,수능공습A,6,bewilderment ,어리둥절함
수능공습,수능공습A,수능공습A,6,diversify ,다양화하다
수능공습,수능공습A,수능공습A,6,compensatory ,보상의
수능공습,수능공습A,수능공습A,6,internalization ,내면화
수능공습,수능공습A,수능공습A,6,recommendatory ,권고의
수능공습,수능공습A,수능공습A,6,abruptly,"갑자기, 불쑥"
수능공습,수능공습A,수능공습A,6,intimacy ,친밀함
수능공습,수능공습A,수능공습A,6,compensation ,"봉급, 보상(금)"
수능공습,수능공습A,수능공습A,6,collide ,충돌하다
수능공습,수능공습A,수능공습A,6,monopolize ,독점하다
수능공습,수능공습A,수능공습A,6,monopolistic ,독점적인
수능공습,수능공습A,수능공습A,6,incorporate,포함하다
수능공습,수능공습A,수능공습A,6,internal,"내부의, 체내의"
수능공습,수능공습A,수능공습A,6,reflexive ,재귀 용법의
수능공습,수능공습A,수능공습A,6,dominate,"지배하다, 군림하다"
수능공습,수능공습A,수능공습A,6,malfunction,오작동
수능공습,수능공습A,수능공습A,6,extension ,확대
수능공습,수능공습A,수능공습A,6,defined ,정의된
수능공습,수능공습A,수능공습A,6,yield ,"(결과 등을)내다, 항복하다, 굴복하다"
수능공습,수능공습A,수능공습A,6,tilt ,기울다
수능공습,수능공습A,수능공습A,6,prioritize,우선순위를 매기다
수능공습,수능공습A,수능공습A,6,innovative ,혁신적인
수능공습,수능공습A,수능공습A,6,intimate,친밀한
수능공습,수능공습A,수능공습A,6,installation ,설치
수능공습,수능공습A,수능공습A,6,automate ,자동화하다
수능공습,수능공습A,수능공습A,6,anguish,"괴로움, 비통"
수능공습,수능공습A,수능공습A,6,accelerate,"가속화되다, 속도를 높이다"
수능공습,수능공습A,수능공습A,6, conceptual ,개념의
수능공습,수능공습A,수능공습A,6,arrange ,배열하다
수능공습,수능공습A,수능공습A,6,monopoly ,독점
수능공습,수능공습A,수능공습A,6,proceed ,진행하다
수능공습,수능공습A,수능공습A,6,domination ,"지배, 통치"
수능공습,수능공습A,수능공습A,6,innovate ,혁신하다
수능공습,수능공습A,수능공습A,6,adjustable ,조절 가능한
수능공습,수능공습A,수능공습A,6,assistance,"도움, 지원"
수능공습,수능공습A,수능공습A,6,priority ,우선 사항
수능공습,수능공습A,수능공습A,6,companion,동반자
수능공습,수능공습A,수능공습A,6,internalize ,내면화하다
수능공습,수능공습A,수능공습A,6,substantial ,물질의
수능공습,수능공습A,수능공습A,6,companionship ,동료애
수능공습,수능공습A,수능공습A,6,define,규정하다
수능공습,수능공습A,수능공습A,6,tearful ,"울고 있는, 눈물 어린"
수능공습,수능공습A,수능공습A,6,automation ,자동화
수능공습,수능공습A,수능공습A,6,biotechnology ,생명 공학
수능공습,수능공습A,수능공습A,6,diverse ,다양한
수능공습,수능공습A,수능공습A,6,recognize ,"알아보다, 인식하다"
수능공습,수능공습A,수능공습A,6,arrangement,배열
수능공습,수능공습A,수능공습A,6,recommendation ,충고
수능공습,수능공습A,수능공습A,6,trendy ,최신 유행의
수능공습,수능공습A,수능공습A,6,instinct,본능
수능공습,수능공습B,수능공습B,1,credit,공로를 인정하다
수능공습,수능공습B,수능공습B,1,downhill,비탈을 내려가는
수능공습,수능공습B,수능공습B,1,cognitively,인식적으로
수능공습,수능공습B,수능공습B,1,flatter,아첨하다
수능공습,수능공습B,수능공습B,1,adapt,"맞추다, 적응하다"
수능공습,수능공습B,수능공습B,1,extendable,연장할 수 있는
수능공습,수능공습B,수능공습B,1,undeniable,부인할 수 없는
수능공습,수능공습B,수능공습B,1,inclination,경향
수능공습,수능공습B,수능공습B,1,diversification,다양화
수능공습,수능공습B,수능공습B,1,transformation,"변화, 탈바꿈"
수능공습,수능공습B,수능공습B,1,various,다양한
수능공습,수능공습B,수능공습B,1,anchor,고정시키다
수능공습,수능공습B,수능공습B,1,consistently,"일관하여, 지속적으로"
수능공습,수능공습B,수능공습B,1,cease,멈추다
수능공습,수능공습B,수능공습B,1,hectic,"정신없이 바쁜, 빡빡한"
수능공습,수능공습B,수능공습B,1,interact,상호작용을 하다
수능공습,수능공습B,수능공습B,1,empathize,공감하다
수능공습,수능공습B,수능공습B,1,technology,기술
수능공습,수능공습B,수능공습B,1,sacrifice,희생
수능공습,수능공습B,수능공습B,1,existence,존재
수능공습,수능공습B,수능공습B,1,tasteful,"고상한, 우아한"
수능공습,수능공습B,수능공습B,1,approach,접근법
수능공습,수능공습B,수능공습B,1,master,숙달하다
수능공습,수능공습B,수능공습B,1,rehearsal,예행연습
수능공습,수능공습B,수능공습B,1,value,가치
수능공습,수능공습B,수능공습B,1,tragedy,비극
수능공습,수능공습B,수능공습B,1,accurately,정확히
수능공습,수능공습B,수능공습B,1,deterioration,악화
수능공습,수능공습B,수능공습B,1,enhanced,"증대한, 높인"
수능공습,수능공습B,수능공습B,1,empathetic,감정이입의
수능공습,수능공습B,수능공습B,1,curse,저주하다
수능공습,수능공습B,수능공습B,1,foster,위탁의
수능공습,수능공습B,수능공습B,1,vary,다르다
수능공습,수능공습B,수능공습B,1,metropolitan,대도시의
수능공습,수능공습B,수능공습B,1,technological,기술적인
수능공습,수능공습B,수능공습B,1,stability,안정
수능공습,수능공습B,수능공습B,1,modified,수정된
수능공습,수능공습B,수능공습B,1,significant,상당한
수능공습,수능공습B,수능공습B,1,digestible,소화하기 쉬운
수능공습,수능공습B,수능공습B,1,variety,다양성
수능공습,수능공습B,수능공습B,1,criterion,"표준, 기준"
수능공습,수능공습B,수능공습B,1,interactive,상호작용을 하는
수능공습,수능공습B,수능공습B,1,superstitious,미신의
수능공습,수능공습B,수능공습B,1,fosterage,양육
수능공습,수능공습B,수능공습B,1,interaction,상호작용
수능공습,수능공습B,수능공습B,1,readily,"손쉽게, 순조롭게"
수능공습,수능공습B,수능공습B,1,creditable,칭찬할 만한
수능공습,수능공습B,수능공습B,1,digest,소화시키다
수능공습,수능공습B,수능공습B,1,exhibit,"(감정, 특징을) 드러내다"
수능공습,수능공습B,수능공습B,1,alternate,번갈아 생기는
수능공습,수능공습B,수능공습B,1,advance,지식이 증진되다
수능공습,수능공습B,수능공습B,1,confirmation,확인
수능공습,수능공습B,수능공습B,1,alternation,변경
수능공습,수능공습B,수능공습B,1,cope with,~에 대처하다
수능공습,수능공습B,수능공습B,1,stabilize,안정시키다
수능공습,수능공습B,수능공습B,1,overwhelming,감당하기 힘든
수능공습,수능공습B,수능공습B,1,enhancement,증대
수능공습,수능공습B,수능공습B,1,insist,"고집하다, 주장하다"
수능공습,수능공습B,수능공습B,1,scarcity,희소성
수능공습,수능공습B,수능공습B,1,cursed,저주받은
수능공습,수능공습B,수능공습B,1,pigment,색소
수능공습,수능공습B,수능공습B,1,exist,존재하다
수능공습,수능공습B,수능공습B,1,consistent,일관된
수능공습,수능공습B,수능공습B,1,extend,연장하다
수능공습,수능공습B,수능공습B,1,diversify,다양화하다
수능공습,수능공습B,수능공습B,1,part,"부분, 일부"
수능공습,수능공습B,수능공습B,1,accumulate,모으다
수능공습,수능공습B,수능공습B,1,excessive,지나친
수능공습,수능공습B,수능공습B,1,perceive,(~로) 여기다
수능공습,수능공습B,수능공습B,1,transplant,이식하다
수능공습,수능공습B,수능공습B,1,unconcerned,태연한
수능공습,수능공습B,수능공습B,1,accurate,정확한
수능공습,수능공습B,수능공습B,1,stable,안정된
수능공습,수능공습B,수능공습B,1,philosophy,철학
수능공습,수능공습B,수능공습B,1,utilization,"활용, 이용"
수능공습,수능공습B,수능공습B,1,reject,거부하다
수능공습,수능공습B,수능공습B,1,significance,중요성
수능공습,수능공습B,수능공습B,1,advanced,선진의
수능공습,수능공습B,수능공습B,1,advance,"진보하다, 향상되다"
수능공습,수능공습B,수능공습B,1,concern,"관심을 갖다, 관심사"
수능공습,수능공습B,수능공습B,1,modesty,"알맞음, 적당한"
수능공습,수능공습B,수능공습B,1,prioritize,우선순위를 매기다
수능공습,수능공습B,수능공습B,1,suspension,"매달(리)기, 걸치기"
수능공습,수능공습B,수능공습B,1,elevate,"(정도를)높이다,증가시키다"
수능공습,수능공습B,수능공습B,1,consumption,소비
수능공습,수능공습B,수능공습B,1,compulsion,충동
수능공습,수능공습B,수능공습B,1,modify,수정하다
수능공습,수능공습B,수능공습B,1,stationary,"움직이지 않는, 정지된"
수능공습,수능공습B,수능공습B,1,superstition,미신
수능공습,수능공습B,수능공습B,1,overwhelm,압도하다
수능공습,수능공습B,수능공습B,1,modestly,"알맞게, 적당히"
수능공습,수능공습B,수능공습B,1,cessation,"중단, 중지"
수능공습,수능공습B,수능공습B,1,viable,실행 가능한
수능공습,수능공습B,수능공습B,1,stationarily,"고정되어, 변화 없이"
수능공습,수능공습B,수능공습B,1,ready,준비가 된
수능공습,수능공습B,수능공습B,1,partially,부분적으로
수능공습,수능공습B,수능공습B,1,unconcern,무관심
수능공습,수능공습B,수능공습B,1,consume,소비하다
수능공습,수능공습B,수능공습B,1,valuable,가치가 큰
수능공습,수능공습B,수능공습B,1,endure,참다
수능공습,수능공습B,수능공습B,2,abundant,풍부한
수능공습,수능공습B,수능공습B,2,universality,"일반성, 보편성"
수능공습,수능공습B,수능공습B,2,absolute,"완전한, 완벽한"
수능공습,수능공습B,수능공습B,2,devotions,예배
수능공습,수능공습B,수능공습B,2,viral,바이러스성의
수능공습,수능공습B,수능공습B,2,administration,집행
수능공습,수능공습B,수능공습B,2,greedy,"탐욕스러운, 욕심 많은"
수능공습,수능공습B,수능공습B,2,flee,달아나다
수능공습,수능공습B,수능공습B,2,mean,의미하다
수능공습,수능공습B,수능공습B,2,evolve,진화하다
수능공습,수능공습B,수능공습B,2,vow,"맹세, 서약"
수능공습,수능공습B,수능공습B,2,omit,"생략하다, 누락시키다"
수능공습,수능공습B,수능공습B,2,reckon,생각하다
수능공습,수능공습B,수능공습B,2,facilitation,편리화
수능공습,수능공습B,수능공습B,2,anticipate,기대하다
수능공습,수능공습B,수능공습B,2,elimination,"제거, 삭제"
수능공습,수능공습B,수능공습B,2,passionate,"열정적인, 열렬한"
수능공습,수능공습B,수능공습B,2,passionately,열렬하게
수능공습,수능공습B,수능공습B,2,impact,영향(력)
수능공습,수능공습B,수능공습B,2,jolly,쾌활한
수능공습,수능공습B,수능공습B,2,devotional,종교 의식을 위한
수능공습,수능공습B,수능공습B,2,facilitate,용이하게 하다
수능공습,수능공습B,수능공습B,2,contextual,맥락과 관련된
수능공습,수능공습B,수능공습B,2,arrangement,준비
수능공습,수능공습B,수능공습B,2,jolliness,명량
수능공습,수능공습B,수능공습B,2,infect,감염시키다
수능공습,수능공습B,수능공습B,2,reflective,반사하는
수능공습,수능공습B,수능공습B,2,attentive,주의를 기울이는
수능공습,수능공습B,수능공습B,2,substitute,"대용물, 대체물"
수능공습,수능공습B,수능공습B,2,previous,이전의
수능공습,수능공습B,수능공습B,2,solitude,"혼자 있는 것, 혼자 하는 것"
수능공습,수능공습B,수능공습B,2,logic,논리
수능공습,수능공습B,수능공습B,2,interpretive,"해석상의, 해석을 제공하다"
수능공습,수능공습B,수능공습B,2,naïve,순진해 빠진
수능공습,수능공습B,수능공습B,2,emitter,방사체
수능공습,수능공습B,수능공습B,2,socialist,사회주의적인
수능공습,수능공습B,수능공습B,2,devote,봉헌하다
수능공습,수능공습B,수능공습B,2,intentional,고의로 한
수능공습,수능공습B,수능공습B,2,vague,"애매한, 모호한"
수능공습,수능공습B,수능공습B,2,impoverish,가난하게 하다
수능공습,수능공습B,수능공습B,2,intention,의도
수능공습,수능공습B,수능공습B,2,outlet,"(감정, 생각, 에너지의) 배출 수단"
수능공습,수능공습B,수능공습B,2,atmospheric,대기의
수능공습,수능공습B,수능공습B,2,undermine,약화시키다
수능공습,수능공습B,수능공습B,2,obscure,이해하기 힘든
수능공습,수능공습B,수능공습B,2,imagination,"상상, 상상력"
수능공습,수능공습B,수능공습B,2,deliberative,깊이 생각하는
수능공습,수능공습B,수능공습B,2,statistical,통계의
수능공습,수능공습B,수능공습B,2,extend,넓게 만들다
수능공습,수능공습B,수능공습B,2,impediment,"(진행을 막는)장애, 장애물"
수능공습,수능공습B,수능공습B,2,collectively,집단적으로
수능공습,수능공습B,수능공습B,2,cram,쑤셔 넣다
수능공습,수능공습B,수능공습B,2,proactive,상황을 앞서서 주도하는
수능공습,수능공습B,수능공습B,2,pursue,"추구하다, 계속하다"
수능공습,수능공습B,수능공습B,2,substitution,"대리, 대용"
수능공습,수능공습B,수능공습B,2,association,"연상, 연계"
수능공습,수능공습B,수능공습B,2,infection,감염
수능공습,수능공습B,수능공습B,2,analyze,분석하다
수능공습,수능공습B,수능공습B,2,attention,주의
수능공습,수능공습B,수능공습B,2,absolutely,"전적으로, 틀림없이"
수능공습,수능공습B,수능공습B,2,universalize,"일반화하다, 보편화하다"
수능공습,수능공습B,수능공습B,2,urgently,급히
수능공습,수능공습B,수능공습B,2,infectious,전염되는
수능공습,수능공습B,수능공습B,2,poverty,"가난, 빈곤"
수능공습,수능공습B,수능공습B,2,congratulation,축하
수능공습,수능공습B,수능공습B,2,omission,"생략, 누락"
수능공습,수능공습B,수능공습B,2,resistant,"저항력 있는, ~에 잘 견디는"
수능공습,수능공습B,수능공습B,2,unassisted,도움을 받지 않는
수능공습,수능공습B,수능공습B,2,migration,이동
수능공습,수능공습B,수능공습B,2,interpret,"해석하다, 설명하다"
수능공습,수능공습B,수능공습B,2,dispose,"~을 없애다, 처리하다"
수능공습,수능공습B,수능공습B,2,allocate,할당하다
수능공습,수능공습B,수능공습B,2,analysis,분석
수능공습,수능공습B,수능공습B,2,reflect,"반사하다, 깊이 생각하다"
수능공습,수능공습B,수능공습B,2,substitute,"대신하다, 대용하다"
수능공습,수능공습B,수능공습B,2,manipulative,조종하는
수능공습,수능공습B,수능공습B,2,enlightening,깨우침을 주는
수능공습,수능공습B,수능공습B,2,empower,권한을 주다
수능공습,수능공습B,수능공습B,2,sensitive,"세심한, 민감한"
수능공습,수능공습B,수능공습B,2,imagine,상상하다
수능공습,수능공습B,수능공습B,2,resist,저항하다
수능공습,수능공습B,수능공습B,2,naively,순진하게
수능공습,수능공습B,수능공습B,2,socialize,사회주의화하다
수능공습,수능공습B,수능공습B,2,pharmaceutical,약학의
수능공습,수능공습B,수능공습B,2,cruelty,"잔인함, 확대"
수능공습,수능공습B,수능공습B,2,edge,가장자리
수능공습,수능공습B,수능공습B,2,imaginative,상상력이 풍부한
수능공습,수능공습B,수능공습B,2,envision,"마음속에 그리다, 상상하다"
수능공습,수능공습B,수능공습B,2,urgent,"긴급한, 다급한"
수능공습,수능공습B,수능공습B,2,parasitic,기생하는
수능공습,수능공습B,수능공습B,2,outright,노골적으로
수능공습,수능공습B,수능공습B,2,distinguishable,구별할 수 있는
수능공습,수능공습B,수능공습B,2,respective,"각자의, 각각의"
수능공습,수능공습B,수능공습B,2,manipulate,조종하다
수능공습,수능공습B,수능공습B,2,pharmacy,"약국, 약학"
수능공습,수능공습B,수능공습B,2,socialism,사회주의
수능공습,수능공습B,수능공습B,2,diagnostic,진단의
수능공습,수능공습B,수능공습B,2,universal,"일반적인, 보편적인"
수능공습,수능공습B,수능공습B,2,impede,"지연시키다, 방해하다"
수능공습,수능공습B,수능공습B,2,resistance,저항
수능공습,수능공습B,수능공습B,3,diabetes,당뇨
수능공습,수능공습B,수능공습B,3,independent,독립적인
수능공습,수능공습B,수능공습B,3,tropical,"열대의, 열대 지방의"
수능공습,수능공습B,수능공습B,3,educate,교육하다
수능공습,수능공습B,수능공습B,3,aggressive,공격적인
수능공습,수능공습B,수능공습B,3,laboratory,실험실
수능공습,수능공습B,수능공습B,3,diabetic,당뇨병의
수능공습,수능공습B,수능공습B,3,obviously,분명하게
수능공습,수능공습B,수능공습B,3,limitation,제한
수능공습,수능공습B,수능공습B,3,argument,"논쟁, 논의"
수능공습,수능공습B,수능공습B,3,permit,"허용하다, 허가하다"
수능공습,수능공습B,수능공습B,3,invert,"뒤집다, 도치시키다"
수능공습,수능공습B,수능공습B,3,severely,심하게
수능공습,수능공습B,수능공습B,3,occur,"일어나다, 발생하다"
수능공습,수능공습B,수능공습B,3,revelation,드러냄
수능공습,수능공습B,수능공습B,3,awareness,인식
수능공습,수능공습B,수능공습B,3,unequivocally,명백히
수능공습,수능공습B,수능공습B,3,evolution,진화
수능공습,수능공습B,수능공습B,3,threat,위협
수능공습,수능공습B,수능공습B,3,inclusion,포함
수능공습,수능공습B,수능공습B,3,tolerant,"관대한, 아량 있는"
수능공습,수능공습B,수능공습B,3,respondent,응답자
수능공습,수능공습B,수능공습B,3,phenomenal,"경이로운, 경탄스러운"
수능공습,수능공습B,수능공습B,3,foe,"적, 상대"
수능공습,수능공습B,수능공습B,3,enclose,"둘러싸다, (편지 등에) 동봉하다"
수능공습,수능공습B,수능공습B,3,alteration,변화
수능공습,수능공습B,수능공습B,3,identifiable,인식 가능한
수능공습,수능공습B,수능공습B,3,habitation,"거주, 거주지"
수능공습,수능공습B,수능공습B,3,dispute,분쟁
수능공습,수능공습B,수능공습B,3,neglect,"방치, 소홀"
수능공습,수능공습B,수능공습B,3,affordable,감당할 수 있는
수능공습,수능공습B,수능공습B,3,marital,"결혼 생활의, 부부 생활의"
수능공습,수능공습B,수능공습B,3,limited,제한된
수능공습,수능공습B,수능공습B,3,independence,독립
수능공습,수능공습B,수능공습B,3,remarkable,"놀랄 만한, 주목할 만한"
수능공습,수능공습B,수능공습B,3,reveal,밝히다
수능공습,수능공습B,수능공습B,3,urge,"충고하다, 강력히 권고하다"
수능공습,수능공습B,수능공습B,3,torturous,고문의
수능공습,수능공습B,수능공습B,3,disputable,논란의 여지가 있는
수능공습,수능공습B,수능공습B,3,determine,결정하다
수능공습,수능공습B,수능공습B,3,impoverished,빈곤한
수능공습,수능공습B,수능공습B,3,evolutionary,진화의
수능공습,수능공습B,수능공습B,3,distribute,"분배하다, 유통시키다"
수능공습,수능공습B,수능공습B,3,functional,"기능 위주의, 실용적인"
수능공습,수능공습B,수능공습B,3,educational,교육의
수능공습,수능공습B,수능공습B,3,valuable,"소중한, 귀중한"
수능공습,수능공습B,수능공습B,3,inhabit,서식하다
수능공습,수능공습B,수능공습B,3,independently,독립하여
수능공습,수능공습B,수능공습B,3,seize,"장악하다, 점령하다"
수능공습,수능공습B,수능공습B,3,present,"있는, 존재하는"
수능공습,수능공습B,수능공습B,3,phenomenon,현상
수능공습,수능공습B,수능공습B,3,function,작용하다
수능공습,수능공습B,수능공습B,3,aware,자각하고 있는
수능공습,수능공습B,수능공습B,3,permission,"허락, 승인"
수능공습,수능공습B,수능공습B,3,alterable,변경할 수 있는
수능공습,수능공습B,수능공습B,3,simulate,"~한 체하다, 가정하다, 모의실험하다"
수능공습,수능공습B,수능공습B,3,lively,활기찬
수능공습,수능공습B,수능공습B,3,submission,제출
수능공습,수능공습B,수능공습B,3,anthropologist,인류학자
수능공습,수능공습B,수능공습B,3,invaluable,"매우 귀중한, 귀중한"
수능공습,수능공습B,수능공습B,3,derivation,"유도, 끌어냄"
수능공습,수능공습B,수능공습B,3,tolerate,"(불쾌한 일을)참다, 용인하다"
수능공습,수능공습B,수능공습B,3,pervasive,만연한
수능공습,수능공습B,수능공습B,3,urgency,"긴급, 위급"
수능공습,수능공습B,수능공습B,3,respond,응답하다
수능공습,수능공습B,수능공습B,3,impoverish,빈곤하게 하다
수능공습,수능공습B,수능공습B,3,identification,"인지, 발견"
수능공습,수능공습B,수능공습B,3,embody,구체화하다
수능공습,수능공습B,수능공습B,3,derivative,(근원에서) 끌어낸
수능공습,수능공습B,수능공습B,3,hypothesize,가설을 세우다
수능공습,수능공습B,수능공습B,3,detrimental,해로운
수능공습,수능공습B,수능공습B,3,habitat,서식지
수능공습,수능공습B,수능공습B,3,prudence,신중
수능공습,수능공습B,수능공습B,3,enclosure,울타리를 두름
수능공습,수능공습B,수능공습B,3,torture,고문하다
수능공습,수능공습B,수능공습B,3,affordability,감당할 수 있는 비용
수능공습,수능공습B,수능공습B,3,accommodation,"합의, 협상"
수능공습,수능공습B,수능공습B,3,assessment,평가
수능공습,수능공습B,수능공습B,3,detriment,손상
수능공습,수능공습B,수능공습B,3,obvious,분명한
수능공습,수능공습B,수능공습B,3,negligence,"부주의, 태만"
수능공습,수능공습B,수능공습B,3,resemblance,"비슷함, 유사함"
수능공습,수능공습B,수능공습B,3,neuroscientific,신경 과학의
수능공습,수능공습B,수능공습B,3,impulse,충동
수능공습,수능공습B,수능공습B,3,resemble,"비슷하다, 유사하다"
수능공습,수능공습B,수능공습B,3,alter,바꾸다
수능공습,수능공습B,수능공습B,3,anthropology,인류학
수능공습,수능공습B,수능공습B,3,responsive,즉각 반응하는
수능공습,수능공습B,수능공습B,3,hypothetical,"가설의, 이론의"
수능공습,수능공습B,수능공습B,3,seizure,"장악, 점령"
수능공습,수능공습B,수능공습B,3,unequivocal,분명한
수능공습,수능공습B,수능공습B,3,tolerance,"관용, 아량"
수능공습,수능공습B,수능공습B,3,reduce,"줄이다, 낮추다"
수능공습,수능공습B,수능공습B,3,hypothesis,"가설, 추정"
수능공습,수능공습B,수능공습B,3,occurrence,"발생, 존재"
수능공습,수능공습B,수능공습B,3,aggression,공격성
수능공습,수능공습B,수능공습B,3,perception,인식
수능공습,수능공습B,수능공습B,3,adore,"흠모하다, 아주 좋아하다"
수능공습,수능공습B,수능공습B,3,accommodate,"부응하다, 협조하다, 숙박시키다"
수능공습,수능공습B,수능공습B,3,neuroscience,신경 과학
수능공습,수능공습B,수능공습B,4,perception,"지각, 자각"
수능공습,수능공습B,수능공습B,4,startle,깜짝 놀라게 하다
수능공습,수능공습B,수능공습B,4,disturb,당황하게 하다
수능공습,수능공습B,수능공습B,4,legislate,법률을 제정하다
수능공습,수능공습B,수능공습B,4,individual,개인
수능공습,수능공습B,수능공습B,4,accomplish,"완수하다, 성취하다"
수능공습,수능공습B,수능공습B,4,accomplishment,"업적, 완수"
수능공습,수능공습B,수능공습B,4,investigative,조사의
수능공습,수능공습B,수능공습B,4,manipulation,"조작, 속임수"
수능공습,수능공습B,수능공습B,4,substitute,대체물(품)
수능공습,수능공습B,수능공습B,4,investigation,"조사, 연구"
